origin_station_id,destination_station_id,tap_in_time_start,tap_in_time_end,num_passengers
325,116,55800,56700,2
325,116,57600,58500,2
325,116,58500,59400,6
325,116,59400,60300,3
325,116,60300,61200,5
325,116,61200,62100,3
325,116,62100,63000,3
325,116,63000,63900,4
325,116,63900,64800,2
325,116,64800,65700,2
325,116,65700,66600,1
325,116,66600,67500,1
325,116,67500,68400,2
325,116,68400,69300,1
325,116,70200,71100,5
325,116,72000,72900,3
325,116,73800,74700,3
325,116,74700,75600,1
325,116,75600,76500,2
325,116,77400,78300,1
325,116,78300,79200,1
325,116,79200,80100,1
325,116,81900,82800,2
325,119,1800,2700,2
325,119,4500,5400,1
325,119,8100,9000,1
325,119,12600,13500,1
325,119,15300,16200,1
325,119,18000,18900,2
325,119,18900,19800,1
325,119,19800,20700,1
325,119,20700,21600,1
325,119,21600,22500,1
325,119,22500,23400,4
325,119,23400,24300,1
325,119,25200,26100,8
325,119,26100,27000,7
325,119,27000,27900,4
325,119,27900,28800,9
325,119,28800,29700,5
325,119,29700,30600,5
325,119,30600,31500,7
325,119,31500,32400,4
325,119,32400,33300,1
325,119,33300,34200,2
325,119,34200,35100,1
325,119,35100,36000,1
325,119,36000,36900,3
325,119,37800,38700,1
325,119,38700,39600,1
325,119,40500,41400,3
325,119,41400,42300,2
325,119,42300,43200,2
325,119,43200,44100,4
325,119,49500,50400,2
325,119,51300,52200,3
325,119,52200,53100,5
325,119,53100,54000,2
325,119,54000,54900,1
325,119,54900,55800,3
325,119,55800,56700,1
325,119,56700,57600,1
325,119,57600,58500,2
325,119,58500,59400,5
325,119,59400,60300,5
325,119,60300,61200,9
325,119,61200,62100,5
325,119,62100,63000,7
325,119,63000,63900,5
325,119,63900,64800,6
325,119,64800,65700,1
325,119,65700,66600,4
325,119,66600,67500,1
325,119,69300,70200,4
325,119,70200,71100,3
325,119,72900,73800,1
325,119,73800,74700,1
325,119,74700,75600,5
325,119,76500,77400,1
325,119,77400,78300,1
325,119,78300,79200,1
325,119,79200,80100,1
325,119,83700,84600,2
325,119,84600,85500,2
325,122,900,1800,1
325,122,4500,5400,1
325,122,6300,7200,1
325,122,7200,8100,2
325,122,9000,9900,1
325,122,10800,11700,1
325,122,12600,13500,1
325,122,14400,15300,1
325,122,18000,18900,1
325,122,18900,19800,2
325,122,19800,20700,1
325,122,21600,22500,2
325,122,22500,23400,2
325,122,23400,24300,1
325,122,24300,25200,1
325,122,25200,26100,6
325,122,26100,27000,9
325,122,27000,27900,6
325,122,27900,28800,4
325,122,28800,29700,5
325,122,29700,30600,5
325,122,30600,31500,11
325,122,31500,32400,2
325,122,32400,33300,2
325,122,33300,34200,3
325,122,34200,35100,1
325,122,35100,36000,1
325,122,36000,36900,4
325,122,36900,37800,3
325,122,37800,38700,3
325,122,38700,39600,3
325,122,40500,41400,1
325,122,41400,42300,1
325,122,42300,43200,1
325,122,43200,44100,1
325,122,44100,45000,1
325,122,45000,45900,2
325,122,45900,46800,2
325,122,46800,47700,3
325,122,47700,48600,2
325,122,48600,49500,1
325,122,50400,51300,2
325,122,52200,53100,2
325,122,53100,54000,3
325,122,54000,54900,1
325,122,54900,55800,1
325,122,57600,58500,3
325,122,58500,59400,3
325,122,59400,60300,5
325,122,60300,61200,5
325,122,61200,62100,8
325,122,62100,63000,8
325,122,63000,63900,2
325,122,63900,64800,5
325,122,64800,65700,4
325,122,65700,66600,1
325,122,66600,67500,1
325,122,67500,68400,3
325,122,68400,69300,1
325,122,69300,70200,1
325,122,70200,71100,1
325,122,71100,72000,1
325,122,73800,74700,2
325,122,74700,75600,1
325,122,75600,76500,3
325,122,76500,77400,1
325,122,77400,78300,2
325,122,78300,79200,2
325,122,80100,81000,1
325,122,81900,82800,1
325,122,82800,83700,1
325,122,85500,86400,1
325,125,1800,2700,1
325,125,4500,5400,1
325,125,6300,7200,1
325,125,9900,10800,1
325,125,10800,11700,1
325,125,12600,13500,1
325,125,13500,14400,1
325,125,17100,18000,3
325,125,18000,18900,1
325,125,18900,19800,1
325,125,21600,22500,1
325,125,22500,23400,1
325,125,24300,25200,2
325,125,25200,26100,5
325,125,26100,27000,4
325,125,27000,27900,6
325,125,27900,28800,5
325,125,28800,29700,6
325,125,29700,30600,6
325,125,30600,31500,8
325,125,31500,32400,11
325,125,32400,33300,2
325,125,33300,34200,2
325,125,34200,35100,7
325,125,35100,36000,1
325,125,36000,36900,2
325,125,36900,37800,3
325,125,38700,39600,3
325,125,39600,40500,3
325,125,40500,41400,1
325,125,41400,42300,2
325,125,42300,43200,1
325,125,43200,44100,1
325,125,44100,45000,1
325,125,45000,45900,1
325,125,46800,47700,3
325,125,47700,48600,1
325,125,48600,49500,2
325,125,49500,50400,4
325,125,51300,52200,5
325,125,52200,53100,2
325,125,53100,54000,2
325,125,54000,54900,3
325,125,54900,55800,1
325,125,55800,56700,3
325,125,57600,58500,1
325,125,58500,59400,7
325,125,59400,60300,7
325,125,60300,61200,2
325,125,61200,62100,3
325,125,62100,63000,5
325,125,63000,63900,6
325,125,63900,64800,8
325,125,64800,65700,1
325,125,66600,67500,2
325,125,67500,68400,1
325,125,68400,69300,1
325,125,71100,72000,1
325,125,72000,72900,1
325,125,72900,73800,2
325,125,74700,75600,1
325,125,75600,76500,1
325,125,77400,78300,2
325,125,78300,79200,3
325,125,80100,81000,2
325,128,0,900,2
325,128,900,1800,1
325,128,3600,4500,1
325,128,9000,9900,1
325,128,14400,15300,1
325,128,17100,18000,1
325,128,18000,18900,1
325,128,18900,19800,3
325,128,19800,20700,2
325,128,20700,21600,1
325,128,21600,22500,3
325,128,24300,25200,3
325,128,25200,26100,9
325,128,26100,27000,3
325,128,27000,27900,8
325,128,27900,28800,8
325,128,28800,29700,3
325,128,29700,30600,8
325,128,30600,31500,8
325,128,31500,32400,5
325,128,32400,33300,1
325,128,33300,34200,5
325,128,35100,36000,3
325,128,36000,36900,1
325,128,36900,37800,1
325,128,38700,39600,2
325,128,39600,40500,2
325,128,40500,41400,1
325,128,41400,42300,3
325,128,42300,43200,3
325,128,43200,44100,2
325,128,45000,45900,2
325,128,45900,46800,1
325,128,46800,47700,2
325,128,47700,48600,1
325,128,48600,49500,2
325,128,49500,50400,1
325,128,50400,51300,3
325,128,51300,52200,1
325,128,52200,53100,2
325,128,53100,54000,3
325,128,54000,54900,1
325,128,54900,55800,1
325,128,56700,57600,1
325,128,57600,58500,1
325,128,58500,59400,7
325,128,59400,60300,5
325,128,60300,61200,4
325,128,61200,62100,6
325,128,62100,63000,2
325,128,63000,63900,5
325,128,63900,64800,4
325,128,64800,65700,1
325,128,65700,66600,1
325,128,66600,67500,3
325,128,67500,68400,1
325,128,69300,70200,1
325,128,70200,71100,1
325,128,71100,72000,4
325,128,72900,73800,1
325,128,73800,74700,2
325,128,74700,75600,2
325,128,75600,76500,3
325,128,77400,78300,2
325,128,78300,79200,3
325,128,80100,81000,1
325,128,83700,84600,2
325,202,900,1800,1
325,202,1800,2700,1
325,202,3600,4500,2
325,202,4500,5400,1
325,202,8100,9000,1
325,202,11700,12600,1
325,202,12600,13500,2
325,202,15300,16200,2
325,202,18900,19800,2
325,202,19800,20700,1
325,202,22500,23400,1
325,202,23400,24300,1
325,202,25200,26100,6
325,202,26100,27000,4
325,202,27000,27900,4
325,202,27900,28800,11
325,202,28800,29700,6
325,202,29700,30600,5
325,202,30600,31500,5
325,202,31500,32400,5
325,202,32400,33300,3
325,202,33300,34200,2
325,202,34200,35100,3
325,202,35100,36000,3
325,202,36000,36900,2
325,202,38700,39600,1
325,202,39600,40500,2
325,202,40500,41400,1
325,202,41400,42300,1
325,202,42300,43200,6
325,202,43200,44100,1
325,202,44100,45000,2
325,202,45000,45900,2
325,202,45900,46800,1
325,202,46800,47700,2
325,202,47700,48600,3
325,202,48600,49500,1
325,202,49500,50400,1
325,202,50400,51300,4
325,202,51300,52200,2
325,202,52200,53100,2
325,202,53100,54000,2
325,202,54000,54900,5
325,202,54900,55800,2
325,202,57600,58500,4
325,202,58500,59400,4
325,202,59400,60300,6
325,202,60300,61200,7
325,202,61200,62100,1
325,202,62100,63000,9
325,202,63000,63900,7
325,202,63900,64800,3
325,202,64800,65700,2
325,202,65700,66600,1
325,202,66600,67500,1
325,202,68400,69300,1
325,202,70200,71100,1
325,202,73800,74700,3
325,202,74700,75600,3
325,202,75600,76500,1
325,202,76500,77400,2
325,202,77400,78300,2
325,202,78300,79200,1
325,202,80100,81000,1
325,202,81900,82800,1
325,202,85500,86400,1
325,204,0,900,1
325,204,8100,9000,1
325,204,12600,13500,1
325,204,15300,16200,1
325,204,16200,17100,1
325,204,17100,18000,1
325,204,18900,19800,3
325,204,19800,20700,1
325,204,22500,23400,1
325,204,25200,26100,10
325,204,26100,27000,7
325,204,27000,27900,6
325,204,27900,28800,7
325,204,28800,29700,3
325,204,29700,30600,3
325,204,30600,31500,6
325,204,31500,32400,7
325,204,32400,33300,1
325,204,33300,34200,2
325,204,34200,35100,5
325,204,35100,36000,2
325,204,36000,36900,2
325,204,36900,37800,3
325,204,38700,39600,1
325,204,39600,40500,7
325,204,40500,41400,3
325,204,41400,42300,1
325,204,43200,44100,1
325,204,44100,45000,1
325,204,45000,45900,5
325,204,45900,46800,6
325,204,46800,47700,4
325,204,47700,48600,4
325,204,50400,51300,3
325,204,51300,52200,1
325,204,52200,53100,1
325,204,53100,54000,4
325,204,54900,55800,2
325,204,55800,56700,4
325,204,56700,57600,3
325,204,57600,58500,5
325,204,58500,59400,3
325,204,59400,60300,5
325,204,60300,61200,4
325,204,61200,62100,4
325,204,62100,63000,6
325,204,63000,63900,5
325,204,63900,64800,2
325,204,65700,66600,2
325,204,66600,67500,1
325,204,68400,69300,3
325,204,69300,70200,2
325,204,71100,72000,3
325,204,72000,72900,1
325,204,73800,74700,3
325,204,74700,75600,2
325,204,75600,76500,2
325,204,77400,78300,4
325,204,78300,79200,2
325,204,81000,81900,1
325,204,83700,84600,1
325,206,0,900,1
325,206,1800,2700,1
325,206,4500,5400,1
325,206,5400,6300,1
325,206,6300,7200,1
325,206,8100,9000,1
325,206,9900,10800,1
325,206,10800,11700,1
325,206,11700,12600,1
325,206,15300,16200,1
325,206,17100,18000,1
325,206,18000,18900,3
325,206,18900,19800,2
325,206,20700,21600,3
325,206,22500,23400,1
325,206,23400,24300,2
325,206,25200,26100,4
325,206,26100,27000,7
325,206,27000,27900,1
325,206,27900,28800,8
325,206,28800,29700,5
325,206,29700,30600,5
325,206,30600,31500,11
325,206,31500,32400,5
325,206,32400,33300,2
325,206,33300,34200,2
325,206,35100,36000,3
325,206,36000,36900,1
325,206,36900,37800,2
325,206,37800,38700,2
325,206,38700,39600,2
325,206,39600,40500,1
325,206,40500,41400,1
325,206,41400,42300,3
325,206,42300,43200,2
325,206,43200,44100,3
325,206,44100,45000,3
325,206,45000,45900,1
325,206,46800,47700,2
325,206,47700,48600,1
325,206,48600,49500,2
325,206,49500,50400,1
325,206,50400,51300,1
325,206,52200,53100,3
325,206,53100,54000,2
325,206,54900,55800,1
325,206,55800,56700,1
325,206,56700,57600,2
325,206,57600,58500,7
325,206,58500,59400,7
325,206,59400,60300,5
325,206,60300,61200,4
325,206,61200,62100,4
325,206,62100,63000,6
325,206,63000,63900,7
325,206,63900,64800,6
325,206,64800,65700,1
325,206,66600,67500,3
325,206,67500,68400,1
325,206,68400,69300,1
325,206,69300,70200,2
325,206,70200,71100,2
325,206,72900,73800,3
325,206,77400,78300,2
325,206,82800,83700,1
325,206,84600,85500,1
325,206,85500,86400,1
325,208,0,900,1
325,208,900,1800,2
325,208,2700,3600,1
325,208,4500,5400,1
325,208,7200,8100,1
325,208,9000,9900,1
325,208,9900,10800,1
325,208,11700,12600,1
325,208,13500,14400,1
325,208,18900,19800,1
325,208,19800,20700,1
325,208,20700,21600,1
325,208,22500,23400,1
325,208,23400,24300,1
325,208,24300,25200,2
325,208,25200,26100,1
325,208,26100,27000,6
325,208,27000,27900,7
325,208,27900,28800,8
325,208,28800,29700,2
325,208,29700,30600,5
325,208,30600,31500,11
325,208,31500,32400,3
325,208,32400,33300,3
325,208,33300,34200,2
325,208,34200,35100,5
325,208,35100,36000,1
325,208,36000,36900,2
325,208,36900,37800,2
325,208,37800,38700,2
325,208,38700,39600,3
325,208,39600,40500,2
325,208,40500,41400,1
325,208,41400,42300,3
325,208,42300,43200,1
325,208,43200,44100,3
325,208,44100,45000,1
325,208,45000,45900,1
325,208,45900,46800,2
325,208,46800,47700,6
325,208,47700,48600,1
325,208,49500,50400,3
325,208,50400,51300,1
325,208,51300,52200,2
325,208,52200,53100,1
325,208,54000,54900,3
325,208,54900,55800,2
325,208,55800,56700,3
325,208,56700,57600,1
325,208,57600,58500,4
325,208,58500,59400,8
325,208,59400,60300,7
325,208,60300,61200,5
325,208,61200,62100,5
325,208,62100,63000,4
325,208,63000,63900,1
325,208,63900,64800,6
325,208,64800,65700,4
325,208,65700,66600,1
325,208,66600,67500,4
325,208,67500,68400,1
325,208,68400,69300,1
325,208,69300,70200,3
325,208,70200,71100,1
325,208,71100,72000,2
325,208,72000,72900,1
325,208,73800,74700,1
325,208,74700,75600,2
325,208,75600,76500,1
325,208,76500,77400,1
325,208,78300,79200,1
325,208,81900,82800,1
325,208,82800,83700,1
325,208,85500,86400,2
325,210,900,1800,1
325,210,7200,8100,1
325,210,9000,9900,1
325,210,10800,11700,1
325,210,16200,17100,1
325,210,18000,18900,2
325,210,18900,19800,2
325,210,21600,22500,1
325,210,23400,24300,1
325,210,24300,25200,1
325,210,25200,26100,7
325,210,26100,27000,9
325,210,27000,27900,10
325,210,27900,28800,5
325,210,28800,29700,9
325,210,29700,30600,3
325,210,30600,31500,4
325,210,31500,32400,8
325,210,32400,33300,2
325,210,33300,34200,1
325,210,34200,35100,3
325,210,35100,36000,1
325,210,36000,36900,2
325,210,36900,37800,2
325,210,37800,38700,1
325,210,39600,40500,3
325,210,40500,41400,2
325,210,41400,42300,2
325,210,42300,43200,2
325,210,43200,44100,3
325,210,44100,45000,3
325,210,45000,45900,1
325,210,45900,46800,2
325,210,46800,47700,1
325,210,47700,48600,3
325,210,48600,49500,2
325,210,50400,51300,1
325,210,52200,53100,1
325,210,53100,54000,2
325,210,54000,54900,3
325,210,54900,55800,3
325,210,55800,56700,1
325,210,56700,57600,1
325,210,57600,58500,3
325,210,58500,59400,7
325,210,59400,60300,7
325,210,60300,61200,6
325,210,61200,62100,4
325,210,62100,63000,2
325,210,63000,63900,7
325,210,63900,64800,5
325,210,64800,65700,1
325,210,65700,66600,2
325,210,66600,67500,2
325,210,67500,68400,3
325,210,69300,70200,4
325,210,72900,73800,3
325,210,77400,78300,1
325,210,78300,79200,1
325,210,79200,80100,1
325,210,80100,81000,1
325,213,2700,3600,2
325,213,5400,6300,1
325,213,9900,10800,1
325,213,12600,13500,1
325,213,18000,18900,3
325,213,18900,19800,1
325,213,20700,21600,1
325,213,22500,23400,1
325,213,25200,26100,6
325,213,26100,27000,5
325,213,27000,27900,9
325,213,27900,28800,5
325,213,28800,29700,5
325,213,29700,30600,3
325,213,30600,31500,6
325,213,31500,32400,9
325,213,32400,33300,2
325,213,33300,34200,1
325,213,34200,35100,1
325,213,36000,36900,1
325,213,36900,37800,2
325,213,37800,38700,1
325,213,39600,40500,2
325,213,40500,41400,2
325,213,41400,42300,3
325,213,42300,43200,1
325,213,43200,44100,2
325,213,44100,45000,5
325,213,45000,45900,4
325,213,45900,46800,3
325,213,46800,47700,2
325,213,47700,48600,1
325,213,48600,49500,3
325,213,49500,50400,2
325,213,50400,51300,3
325,213,51300,52200,3
325,213,52200,53100,4
325,213,54000,54900,3
325,213,54900,55800,3
325,213,56700,57600,1
325,213,57600,58500,6
325,213,58500,59400,8
325,213,59400,60300,5
325,213,60300,61200,3
325,213,61200,62100,5
325,213,62100,63000,2
325,213,63000,63900,7
325,213,63900,64800,6
325,213,64800,65700,1
325,213,65700,66600,1
325,213,66600,67500,1
325,213,67500,68400,1
325,213,69300,70200,3
325,213,70200,71100,1
325,213,71100,72000,2
325,213,72000,72900,1
325,213,73800,74700,3
325,213,74700,75600,1
325,213,76500,77400,5
325,213,77400,78300,1
325,213,78300,79200,1
325,213,79200,80100,1
325,213,80100,81000,2
325,213,81000,81900,2
325,213,81900,82800,1
325,213,85500,86400,1
325,214,3600,4500,1
325,214,9000,9900,2
325,214,13500,14400,1
325,214,16200,17100,1
325,214,17100,18000,1
325,214,18900,19800,1
325,214,20700,21600,1
325,214,22500,23400,1
325,214,23400,24300,2
325,214,24300,25200,4
325,214,25200,26100,8
325,214,26100,27000,2
325,214,27000,27900,8
325,214,27900,28800,7
325,214,28800,29700,8
325,214,29700,30600,3
325,214,30600,31500,11
325,214,31500,32400,7
325,214,34200,35100,1
325,214,35100,36000,3
325,214,36000,36900,3
325,214,36900,37800,3
325,214,37800,38700,3
325,214,38700,39600,3
325,214,39600,40500,1
325,214,40500,41400,2
325,214,41400,42300,1
325,214,42300,43200,1
325,214,43200,44100,2
325,214,44100,45000,4
325,214,46800,47700,1
325,214,47700,48600,2
325,214,48600,49500,1
325,214,49500,50400,5
325,214,51300,52200,2
325,214,52200,53100,2
325,214,53100,54000,2
325,214,54000,54900,1
325,214,55800,56700,3
325,214,56700,57600,2
325,214,57600,58500,5
325,214,58500,59400,6
325,214,59400,60300,2
325,214,60300,61200,7
325,214,61200,62100,8
325,214,62100,63000,7
325,214,63000,63900,6
325,214,63900,64800,4
325,214,65700,66600,1
325,214,67500,68400,1
325,214,69300,70200,2
325,214,71100,72000,2
325,214,72900,73800,1
325,214,76500,77400,1
325,214,78300,79200,1
325,214,81000,81900,1
325,214,81900,82800,1
325,214,84600,85500,1
325,216,1800,2700,1
325,216,5400,6300,1
325,216,9900,10800,3
325,216,18000,18900,2
325,216,20700,21600,1
325,216,21600,22500,1
325,216,22500,23400,2
325,216,24300,25200,2
325,216,25200,26100,2
325,216,26100,27000,6
325,216,27000,27900,8
325,216,27900,28800,6
325,216,28800,29700,7
325,216,29700,30600,4
325,216,30600,31500,8
325,216,31500,32400,6
325,216,33300,34200,1
325,216,35100,36000,2
325,216,36000,36900,4
325,216,36900,37800,4
325,216,38700,39600,2
325,216,39600,40500,5
325,216,40500,41400,3
325,216,41400,42300,3
325,216,42300,43200,3
325,216,43200,44100,3
325,216,44100,45000,2
325,216,45000,45900,1
325,216,45900,46800,1
325,216,46800,47700,3
325,216,48600,49500,4
325,216,49500,50400,1
325,216,50400,51300,3
325,216,51300,52200,4
325,216,52200,53100,1
325,216,53100,54000,1
325,216,54000,54900,6
325,216,54900,55800,2
325,216,56700,57600,1
325,216,57600,58500,4
325,216,58500,59400,4
325,216,59400,60300,3
325,216,60300,61200,4
325,216,61200,62100,6
325,216,62100,63000,6
325,216,63000,63900,4
325,216,63900,64800,8
325,216,64800,65700,2
325,216,65700,66600,1
325,216,66600,67500,4
325,216,67500,68400,1
325,216,68400,69300,1
325,216,69300,70200,3
325,216,70200,71100,4
325,216,72900,73800,1
325,216,74700,75600,2
325,216,76500,77400,2
325,216,77400,78300,1
325,216,78300,79200,2
325,216,83700,84600,1
325,216,84600,85500,1
325,216,85500,86400,1
325,219,1800,2700,2
325,219,3600,4500,3
325,219,8100,9000,1
325,219,9000,9900,1
325,219,10800,11700,1
325,219,12600,13500,1
325,219,13500,14400,1
325,219,17100,18000,1
325,219,19800,20700,2
325,219,20700,21600,2
325,219,21600,22500,1
325,219,22500,23400,4
325,219,24300,25200,2
325,219,25200,26100,6
325,219,26100,27000,6
325,219,27000,27900,3
325,219,27900,28800,5
325,219,28800,29700,5
325,219,29700,30600,7
325,219,30600,31500,5
325,219,31500,32400,3
325,219,32400,33300,2
325,219,33300,34200,3
325,219,34200,35100,2
325,219,35100,36000,3
325,219,36000,36900,1
325,219,36900,37800,2
325,219,37800,38700,1
325,219,38700,39600,1
325,219,39600,40500,4
325,219,40500,41400,3
325,219,41400,42300,3
325,219,42300,43200,4
325,219,43200,44100,3
325,219,44100,45000,1
325,219,45000,45900,4
325,219,45900,46800,1
325,219,46800,47700,5
325,219,47700,48600,1
325,219,49500,50400,3
325,219,50400,51300,2
325,219,51300,52200,4
325,219,52200,53100,2
325,219,53100,54000,1
325,219,54000,54900,2
325,219,54900,55800,1
325,219,55800,56700,6
325,219,56700,57600,1
325,219,57600,58500,4
325,219,58500,59400,6
325,219,59400,60300,3
325,219,60300,61200,9
325,219,61200,62100,6
325,219,62100,63000,6
325,219,63000,63900,5
325,219,63900,64800,6
325,219,64800,65700,1
325,219,65700,66600,2
325,219,68400,69300,3
325,219,69300,70200,3
325,219,72000,72900,1
325,219,73800,74700,3
325,219,74700,75600,3
325,219,75600,76500,2
325,219,76500,77400,2
325,219,77400,78300,4
325,219,78300,79200,2
325,219,81900,82800,1
325,219,82800,83700,1
325,219,85500,86400,1
325,303,0,900,2
325,303,1800,2700,1
325,303,6300,7200,1
325,303,7200,8100,1
325,303,10800,11700,1
325,303,13500,14400,1
325,303,15300,16200,1
325,303,20700,21600,1
325,303,21600,22500,2
325,303,22500,23400,2
325,303,23400,24300,2
325,303,24300,25200,1
325,303,25200,26100,10
325,303,26100,27000,5
325,303,27000,27900,7
325,303,27900,28800,9
325,303,28800,29700,4
325,303,29700,30600,4
325,303,30600,31500,8
325,303,31500,32400,7
325,303,32400,33300,2
325,303,34200,35100,2
325,303,35100,36000,1
325,303,36000,36900,2
325,303,37800,38700,2
325,303,38700,39600,1
325,303,39600,40500,5
325,303,40500,41400,1
325,303,41400,42300,1
325,303,42300,43200,3
325,303,43200,44100,1
325,303,44100,45000,1
325,303,45000,45900,1
325,303,45900,46800,1
325,303,46800,47700,2
325,303,47700,48600,4
325,303,49500,50400,4
325,303,50400,51300,3
325,303,51300,52200,2
325,303,52200,53100,3
325,303,53100,54000,4
325,303,54000,54900,2
325,303,54900,55800,3
325,303,56700,57600,2
325,303,57600,58500,10
325,303,58500,59400,7
325,303,59400,60300,2
325,303,60300,61200,3
325,303,61200,62100,8
325,303,62100,63000,5
325,303,63000,63900,6
325,303,63900,64800,4
325,303,64800,65700,3
325,303,66600,67500,2
325,303,67500,68400,1
325,303,68400,69300,1
325,303,70200,71100,1
325,303,71100,72000,2
325,303,72900,73800,2
325,303,73800,74700,6
325,303,74700,75600,1
325,303,76500,77400,2
325,303,77400,78300,2
325,303,78300,79200,4
325,303,79200,80100,1
325,303,80100,81000,1
325,303,82800,83700,1
325,303,84600,85500,1
325,303,85500,86400,1
325,305,10800,11700,1
325,305,11700,12600,2
325,305,15300,16200,1
325,305,19800,20700,2
325,305,21600,22500,2
325,305,23400,24300,4
325,305,24300,25200,1
325,305,25200,26100,9
325,305,26100,27000,4
325,305,27000,27900,9
325,305,27900,28800,8
325,305,28800,29700,9
325,305,29700,30600,7
325,305,30600,31500,5
325,305,31500,32400,9
325,305,33300,34200,5
325,305,34200,35100,4
325,305,35100,36000,3
325,305,36000,36900,2
325,305,36900,37800,2
325,305,37800,38700,1
325,305,38700,39600,2
325,305,40500,41400,2
325,305,41400,42300,6
325,305,42300,43200,5
325,305,43200,44100,1
325,305,45000,45900,1
325,305,45900,46800,2
325,305,46800,47700,2
325,305,47700,48600,2
325,305,48600,49500,3
325,305,49500,50400,1
325,305,50400,51300,1
325,305,51300,52200,3
325,305,52200,53100,2
325,305,53100,54000,2
325,305,54000,54900,2
325,305,54900,55800,2
325,305,55800,56700,1
325,305,56700,57600,2
325,305,57600,58500,3
325,305,58500,59400,8
325,305,59400,60300,4
325,305,60300,61200,4
325,305,61200,62100,2
325,305,62100,63000,2
325,305,63000,63900,3
325,305,63900,64800,3
325,305,64800,65700,2
325,305,66600,67500,3
325,305,67500,68400,1
325,305,68400,69300,1
325,305,69300,70200,3
325,305,70200,71100,1
325,305,71100,72000,3
325,305,72900,73800,2
325,305,74700,75600,1
325,305,76500,77400,1
325,305,77400,78300,1
325,305,78300,79200,2
325,305,80100,81000,1
325,305,81900,82800,1
325,305,84600,85500,1
325,310,0,900,1
325,310,3600,4500,1
325,310,8100,9000,1
325,310,16200,17100,1
325,310,18900,19800,3
325,310,20700,21600,2
325,310,23400,24300,1
325,310,25200,26100,3
325,310,26100,27000,4
325,310,27000,27900,4
325,310,27900,28800,6
325,310,28800,29700,7
325,310,29700,30600,9
325,310,30600,31500,11
325,310,31500,32400,6
325,310,32400,33300,4
325,310,33300,34200,4
325,310,35100,36000,3
325,310,36000,36900,2
325,310,36900,37800,1
325,310,37800,38700,2
325,310,38700,39600,2
325,310,39600,40500,2
325,310,40500,41400,2
325,310,41400,42300,2
325,310,42300,43200,1
325,310,44100,45000,1
325,310,45900,46800,1
325,310,46800,47700,2
325,310,47700,48600,1
325,310,49500,50400,1
325,310,50400,51300,3
325,310,52200,53100,1
325,310,54000,54900,4
325,310,54900,55800,2
325,310,55800,56700,4
325,310,57600,58500,8
325,310,58500,59400,4
325,310,59400,60300,4
325,310,60300,61200,3
325,310,61200,62100,4
325,310,62100,63000,5
325,310,63000,63900,4
325,310,63900,64800,4
325,310,64800,65700,1
325,310,65700,66600,1
325,310,66600,67500,1
325,310,67500,68400,2
325,310,68400,69300,1
325,310,69300,70200,2
325,310,70200,71100,1
325,310,71100,72000,1
325,310,72000,72900,1
325,310,74700,75600,3
325,310,75600,76500,2
325,310,76500,77400,2
325,310,77400,78300,3
325,310,80100,81000,1
325,310,81000,81900,1
325,310,85500,86400,1
325,316,900,1800,1
325,316,3600,4500,1
325,316,5400,6300,1
325,316,6300,7200,2
325,316,25200,26100,11
325,316,26100,27000,2
325,316,27000,27900,8
325,316,27900,28800,7
325,316,28800,29700,5
325,316,29700,30600,8
325,316,30600,31500,5
325,316,31500,32400,12
325,316,32400,33300,1
325,316,33300,34200,5
325,316,34200,35100,4
325,316,35100,36000,4
325,316,36000,36900,1
325,316,36900,37800,2
325,316,37800,38700,1
325,316,38700,39600,4
325,316,39600,40500,4
325,316,40500,41400,2
325,316,41400,42300,2
325,316,43200,44100,3
325,316,44100,45000,1
325,316,45000,45900,3
325,316,45900,46800,1
325,316,47700,48600,1
325,316,48600,49500,5
325,316,49500,50400,1
325,316,50400,51300,1
325,316,51300,52200,1
325,316,52200,53100,2
325,316,53100,54000,4
325,316,54900,55800,2
325,316,55800,56700,1
325,316,56700,57600,2
325,316,57600,58500,6
325,316,58500,59400,7
325,316,59400,60300,6
325,316,60300,61200,9
325,316,61200,62100,6
325,316,62100,63000,3
325,316,63000,63900,5
325,316,64800,65700,2
325,316,66600,67500,2
325,316,67500,68400,1
325,316,70200,71100,2
325,316,72000,72900,1
325,316,72900,73800,2
325,316,73800,74700,2
325,316,74700,75600,2
325,316,75600,76500,1
325,316,76500,77400,2
325,316,77400,78300,3
325,316,81900,82800,1
325,316,84600,85500,1
325,321,0,900,1
325,321,900,1800,1
325,321,8100,9000,1
325,321,9900,10800,1
325,321,11700,12600,2
325,321,14400,15300,1
325,321,15300,16200,1
325,321,19800,20700,1
325,321,21600,22500,2
325,321,23400,24300,3
325,321,25200,26100,9
325,321,26100,27000,12
325,321,27000,27900,15
325,321,27900,28800,6
325,321,28800,29700,8
325,321,29700,30600,13
325,321,30600,31500,4
325,321,31500,32400,8
325,321,32400,33300,2
325,321,33300,34200,3
325,321,34200,35100,4
325,321,35100,36000,1
325,321,36000,36900,5
325,321,36900,37800,3
325,321,37800,38700,4
325,321,38700,39600,2
325,321,39600,40500,3
325,321,40500,41400,2
325,321,43200,44100,1
325,321,44100,45000,5
325,321,45000,45900,2
325,321,45900,46800,1
325,321,47700,48600,4
325,321,48600,49500,2
325,321,49500,50400,1
325,321,50400,51300,1
325,321,52200,53100,2
325,321,53100,54000,1
325,321,54000,54900,4
325,321,54900,55800,2
325,321,55800,56700,4
325,321,56700,57600,1
325,321,57600,58500,3
